,adr
24002,154.81302
24003,122.136086
24004,123.173775
24005,164.13364
24006,61.328796
24007,123.70898
24008,186.3028
24009,157.28517
24010,163.79819
24011,205.42908
24012,164.25383
24013,168.53423
24014,115.21239
24015,118.395905
24016,118.395905
24017,230.31984
24018,102.61608
24019,202.37914
24020,113.271126
24021,229.14392
24022,166.80534
24023,127.17941
24024,186.26913
24025,142.97112
24026,127.17941
24027,142.97112
24028,100.6594
24029,161.24852
24030,141.56375
24031,112.38876
24032,105.76082
24033,189.1896
24034,117.69174
24035,90.2758
24036,106.84377
24037,132.59998
24038,69.21335
24039,141.54329
24040,69.34693
24041,106.502884
24042,108.7609
24043,141.54329
24044,122.909004
24045,117.949036
24046,100.53805
24047,113.906715
24048,81.13357
24049,93.72834
24050,107.09987
24051,114.685715
24052,151.24855
24053,135.31038
24054,100.6594
24055,97.1398
24056,96.80193
24057,82.33476
24058,138.90268
24059,123.048904
24060,125.20061
24061,49.67526
24062,95.6598
24063,115.05008
24064,159.21669
24065,162.85005
24066,115.82925
24067,198.7822
24068,137.81093
24069,180.87994
24070,242.42592
24071,181.31503
24072,159.33945
24073,95.76777
24074,264.04135
24075,256.2182
24076,217.84174
24077,99.84069
24078,171.21016
24079,259.10834
24080,179.92453
24081,171.21016
24082,292.44135
24083,95.76777
24084,121.254036
24085,175.82289
24086,178.49068
24087,191.84885
24088,102.65384
24089,193.81995
24090,86.06252
24091,160.81589
24092,190.21335
24093,142.79198
24094,82.27714
24095,140.49315
24096,155.39192
24097,104.13811
24098,141.43835
24099,140.03842
24100,84.91409
24101,84.04268
24102,97.724594
24103,91.135735
24104,55.98202
24105,120.18323
24106,113.449394
24107,115.17798
24108,103.5579
24109,42.081364
24110,66.979904
24111,158.23708
24112,189.21498
24113,74.06684
24114,101.58007
24115,90.010506
24116,78.89051
24117,44.829502
24118,91.135735
24119,44.829502
24120,198.30489
24121,165.34966
24122,164.78209
24123,146.67805
24124,91.22774
24125,29.659618
24126,98.37062
24127,29.659618
24128,29.659618
24129,97.724594
24130,207.31886
24131,124.89279
24132,128.1933
24133,21.964584
24134,111.23451
24135,137.46986
24136,98.37062
24137,95.26228
24138,87.85488
24139,76.909805
24140,65.10848
24141,54.430187
24142,124.19598
24143,120.286545
24144,29.659618
24145,89.438576
24146,55.659176
24147,33.487442
24148,29.659618
24149,91.22774
24150,29.659618
24151,60.036366
24152,29.659618
24153,64.48864
24154,84.94306
24155,126.78745
24156,29.659618
24157,29.659618
24158,104.11002
24159,100.15605
24160,29.659618
24161,78.861946
24162,198.92413
24163,128.93039
24164,55.659176
24165,135.3614
24166,50.256107
24167,59.978508
24168,95.87533
24169,129.24733
24170,76.76545
24171,60.959805
24172,253.28265
24173,97.05963
24174,177.07196
24175,145.43033
24176,16.003143
24177,163.41579
24178,164.2896
24179,92.46727
24180,133.51627
24181,143.04274
24182,154.83525
24183,224.16211
24184,79.31441
24185,61.744312
24186,62.350254
24187,106.8907
24188,83.902855
24189,113.32967
24190,83.902855
24191,105.1724
24192,118.52749
24193,115.17798
24194,115.17798
24195,181.88028
24196,127.93165
24197,276.68866
24198,67.44299
24199,139.4444
24200,260.72
24201,74.781166
24202,190.23161
24203,128.59221
24204,242.99225
24205,126.16991
24206,-7.6362658
24207,137.437
24208,184.02664
24209,189.17671
24210,212.62404
24211,145.63835
24212,119.92854
24213,73.37013
24214,73.37013
24215,103.67801
24216,76.0342
24217,94.12213
24218,103.89327
24219,112.823906
24220,16.003143
24221,102.10627
24222,79.992325
24223,60.04263
24224,149.19638
24225,-0.69768655
24226,180.05936
24227,163.3519
24228,106.235985
24229,135.00537
24230,127.79954
24231,78.28297
24232,147.92662
24233,133.22595
24234,162.9906
24235,173.84853
24236,131.20932
24237,145.2567
24238,161.9724
24239,93.00023
24240,105.98912
24241,106.78939
24242,115.403564
24243,183.30025
24244,163.15201
24245,120.84482
24246,72.96821
24247,52.58705
24248,98.0029
24249,63.005054
24250,93.23297
24251,97.41486
24252,98.46879
24253,62.917637
24254,85.99342
24255,76.27429
24256,69.00838
24257,77.062416
24258,100.66113
24259,100.66113
24260,124.28217
24261,73.663445
24262,72.26372
24263,138.15349
24264,121.641014
24265,70.58842
24266,75.31449
24267,63.005054
24268,70.58842
24269,61.840557
24270,112.600235
24271,205.4743
24272,85.8263
24273,120.18323
24274,121.00826
24275,63.080128
24276,141.67105
24277,141.67105
24278,139.61281
24279,59.957504
24280,112.600235
24281,116.28172
24282,89.425606
24283,221.04417
24284,19.49925
24285,113.33683
24286,14.836348
24287,124.310455
24288,120.0731
24289,124.310455
24290,119.14848
24291,117.20634
24292,114.77267
24293,30.475874
24294,72.96821
24295,127.03815
24296,121.34436
24297,133.26524
24298,21.260242
24299,136.03557
24300,21.260242
24301,19.49925
24302,21.260242
24303,127.34707
24304,21.260242
24305,21.260242
24306,116.81427
24307,174.65126
24308,116.14379
24309,87.9832
24310,103.588806
24311,142.24396
24312,98.76081
24313,139.25687
24314,191.33022
24315,163.95145
24316,258.86035
24317,260.3542
24318,118.77687
24319,236.1897
24320,153.53682
24321,19.49925
24322,21.260242
24323,21.260242
24324,21.260242
24325,96.26313
24326,106.80724
24327,126.30322
24328,123.63479
24329,144.7074
24330,74.33741
24331,50.788548
24332,95.78345
24333,169.80675
24334,121.01457
24335,205.04958
24336,150.99626
24337,125.60376
24338,80.51809
24339,102.97807
24340,21.260242
24341,21.260242
24342,21.260242
24343,11.430901
24344,21.260242
24345,21.260242
24346,21.260242
24347,21.260242
24348,21.260242
24349,70.413445
24350,21.260242
24351,192.68405
24352,173.44724
24353,269.54132
24354,149.96269
24355,94.669075
24356,107.27239
24357,107.27239
24358,231.53433
24359,229.0314
24360,118.955734
24361,103.047646
24362,158.6386
24363,163.95859
24364,105.7941
24365,155.73949
24366,64.433914
24367,121.465034
24368,118.5314
24369,139.50777
24370,213.05801
24371,201.50693
24372,205.14146
24373,163.1555
24374,131.69757
24375,138.16774
24376,88.42453
24377,189.25244
24378,214.3403
24379,93.53609
24380,94.68207
24381,95.81136
24382,163.1555
24383,67.21549
24384,83.69178
24385,66.872665
24386,145.0531
24387,145.0531
24388,84.83565
24389,109.96321
24390,198.18272
24391,95.04154
24392,96.26313
24393,95.04154
24394,111.36146
24395,173.37312
24396,95.04154
24397,137.90233
24398,99.12605
24399,121.90042
24400,181.87262
24401,135.66891
24402,93.082565
24403,45.32807
24404,122.88605
24405,117.05858
24406,95.04154
24407,197.43993
24408,220.90556
24409,197.9794
24410,135.7794
24411,145.27965
24412,145.86714
24413,129.32945
24414,146.81241
24415,168.7792
24416,219.80072
24417,146.50388
24418,103.37061
24419,99.12605
24420,92.84422
24421,80.64065
24422,82.23223
24423,104.70336
24424,75.270935
24425,96.393326
24426,69.34582
24427,103.588806
24428,82.04334
24429,83.868195
24430,123.53771
24431,113.38461
24432,118.42708
24433,85.70667
24434,213.54958
24435,115.176094
24436,145.15865
24437,115.88911
24438,57.1178
24439,57.49903
24440,131.02386
24441,122.60424
24442,77.274895
24443,132.09874
24444,74.11733
24445,120.21921
24446,133.37236
24447,128.25082
24448,128.25082
24449,108.7609
24450,164.74438
24451,83.7939
24452,78.32439
24453,115.01935
24454,78.32439
24455,113.1985
24456,83.7939
24457,82.61525
24458,115.88067
24459,102.22781
24460,82.04334
24461,102.97807
24462,168.559
24463,111.829765
24464,99.45474
24465,111.829765
24466,146.97
24467,90.229935
24468,132.81776
24469,123.10343
24470,127.34707
24471,173.27338
24472,70.45365
24473,91.95273
24474,118.8286
24475,91.15247
24476,61.95277
24477,105.385445
24478,56.822983
24479,127.09155
24480,96.260574
24481,70.27395
24482,70.27395
24483,96.260574
24484,132.62692
24485,74.63541
24486,132.13649
24487,121.74074
24488,125.61491
24489,110.8501
24490,84.17497
24491,84.17497
24492,83.868195
24493,59.823883
24494,84.18151
24495,76.00145
24496,91.10198
24497,96.260574
24498,56.822983
24499,145.73415
24500,59.823883
24501,36.073708
24502,136.20186
24503,172.85078
24504,131.85686
24505,97.089966
24506,170.74734
24507,125.49291
24508,160.03662
24509,192.09317
24510,82.562126
24511,176.13493
24512,182.22684
24513,177.1653
24514,187.83661
24515,163.83528
24516,180.76758
24517,180.8554
24518,189.77902
24519,167.79343
24520,211.88548
24521,135.73613
24522,69.89115
24523,158.69083
24524,157.4205
24525,144.27286
24526,36.073708
24527,194.57544
24528,180.59373
24529,139.56448
24530,107.621414
24531,130.33493
24532,167.55594
24533,139.2602
24534,90.66741
24535,81.053764
24536,106.712746
24537,87.75495
24538,78.62719
24539,149.1413
24540,110.56039
24541,80.99428
24542,88.5823
24543,110.876755
24544,112.83822
24545,82.81992
24546,134.64842
24547,73.19176
24548,104.42931
24549,144.2458
24550,60.619278
24551,136.06114
24552,129.13345
24553,139.73383
24554,167.55594
24555,80.479416
24556,65.21863
24557,210.77832
24558,191.00046
24559,58.25021
24560,109.26244
24561,105.59272
24562,85.98277
24563,111.879005
24564,85.680145
24565,89.402596
24566,119.94467
24567,146.38905
24568,251.61694
24569,87.474815
24570,82.81992
24571,124.99711
24572,178.73114
24573,73.37013
24574,68.67902
24575,123.12493
24576,136.85718
24577,89.3188
24578,116.24595
24579,75.54959
24580,214.01666
24581,112.19779
24582,61.390957
24583,104.734436
24584,179.43509
24585,89.3188
24586,60.988377
24587,139.37642
24588,72.790794
24589,100.8667
24590,139.37642
24591,127.754105
24592,146.68971
24593,158.25833
24594,202.77959
24595,149.92212
24596,60.988377
24597,92.64436
24598,138.65254
24599,167.68997
24600,-15.419365
24601,-15.419365
24602,249.7725
24603,210.77832
24604,191.00046
24605,73.493996
24606,94.45616
24607,113.40905
24608,113.40905
24609,104.49269
24610,153.68637
24611,177.81567
24612,92.60153
24613,81.053764
24614,121.90042
24615,83.67674
24616,151.86055
24617,101.90585
24618,231.28925
24619,143.78976
24620,92.30826
24621,90.801216
24622,105.04553
24623,60.619278
24624,212.96924
24625,173.36154
24626,131.5719
24627,182.9279
24628,157.29485
24629,155.58138
24630,212.53207
24631,106.36853
24632,137.9145
24633,68.43285
24634,229.66032
24635,140.92159
24636,142.25775
24637,150.47478
24638,108.82312
24639,168.4676
24640,96.01214
24641,141.08717
24642,186.42197
24643,121.908
24644,106.977165
24645,145.6232
24646,211.48459
24647,142.49353
24648,228.15651
24649,153.00133
24650,145.6232
24651,145.6232
24652,211.88414
24653,121.725716
24654,157.4192
24655,141.08717
24656,116.09532
24657,132.3718
24658,30.406694
24659,213.80515
24660,66.79251
24661,90.50042
24662,127.00645
24663,164.98509
24664,30.406694
24665,136.27974
24666,30.406694
24667,116.803345
24668,144.65022
24669,30.406694
24670,150.83264
24671,91.16549
24672,30.406694
24673,52.113476
24674,30.69049
24675,116.81145
24676,92.68543
24677,30.406694
24678,111.012375
24679,123.37175
24680,93.93817
24681,132.42554
24682,52.113476
24683,127.93172
24684,111.012375
24685,77.63007
24686,241.00676
24687,155.2437
24688,157.63933
24689,261.5244
24690,30.406694
24691,137.52954
24692,93.93817
24693,157.35692
24694,189.21301
24695,30.406694
24696,157.15437
24697,115.291565
24698,159.36201
24699,114.85205
24700,35.357258
24701,114.85205
24702,114.85205
24703,108.47098
24704,269.54132
24705,222.7125
24706,87.51315
24707,179.1715
24708,178.1121
24709,153.68616
24710,107.56612
24711,150.75296
24712,71.958824
24713,187.33513
24714,94.099884
24715,180.05624
24716,108.93484
24717,91.0148
24718,116.803345
24719,191.91609
24720,249.3922
24721,85.67321
24722,260.25064
24723,85.50053
24724,148.40202
24725,141.44629
24726,119.96661
24727,112.45652
24728,107.607
24729,224.64378
24730,119.730286
24731,143.8496
24732,127.596375
24733,245.64886
24734,100.07799
24735,166.6357
24736,119.648285
24737,172.94563
24738,156.2401
24739,85.50053
24740,35.357258
24741,63.844326
24742,84.45664
24743,111.287094
24744,157.63933
24745,123.435715
24746,29.782156
24747,99.1288
24748,262.84708
24749,79.61399
24750,108.91307
24751,130.89821
24752,99.286865
24753,150.84344
24754,154.45811
24755,138.43553
24756,140.70673
24757,101.83438
24758,125.14545
24759,110.087166
24760,102.18837
24761,12.044782
24762,29.782156
24763,29.782156
24764,155.79996
24765,30.406694
24766,170.68886
24767,83.22284
24768,113.50907
24769,108.91307
24770,99.64056
24771,79.61399
24772,77.46546
24773,158.48187
24774,162.99054
24775,158.48187
24776,95.07346
24777,85.5862
24778,121.88734
24779,105.83321
24780,112.237625
24781,93.432945
24782,64.486664
24783,117.27313
24784,194.78134
24785,189.15993
24786,141.79701
24787,102.978355
24788,110.59517
24789,179.94856
24790,83.03954
24791,119.62699
24792,83.03954
24793,134.78189
24794,102.22294
24795,99.1288
24796,30.406694
24797,44.668896
24798,110.087166
24799,29.782156
24800,85.51505
24801,80.566124
24802,103.65621
24803,113.39458
24804,78.38392
24805,112.1645
24806,167.0259
24807,125.69593
24808,30.406694
24809,30.406694
24810,185.85954
24811,30.406694
24812,30.406694
24813,105.83321
24814,159.20888
24815,142.46706
24816,106.89188
24817,122.176704
24818,100.28737
24819,30.406694
24820,92.68543
24821,88.016785
24822,30.406694
24823,46.262997
24824,150.33359
24825,30.406694
24826,111.22988
24827,164.24536
24828,123.24651
24829,141.87004
24830,242.66109
24831,225.71465
24832,85.51505
24833,164.13791
24834,141.56375
24835,94.00663
24836,144.47993
24837,159.14685
24838,132.30975
24839,189.12791
24840,172.59267
24841,174.42616
24842,77.24186
24843,136.13881
24844,142.05318
24845,65.980736
24846,93.67493
24847,146.89151
24848,134.80219
24849,155.33995
24850,134.38799
24851,83.05478
24852,93.513245
24853,139.96619
24854,71.98867
24855,166.7125
24856,78.96706
24857,112.9705
24858,160.78355
24859,78.96706
24860,99.40042
24861,155.44513
24862,160.53796
24863,125.11176
24864,154.92455
24865,120.50511
24866,123.866585
24867,149.26292
24868,112.4988
24869,105.22915
24870,179.1183
24871,148.25174
24872,137.73099
24873,112.239265
24874,167.02823
24875,122.426735
24876,212.32938
24877,109.49502
24878,158.08644
24879,117.944534
24880,114.31141
24881,89.8614
24882,128.84515
24883,106.76114
24884,122.89132
24885,149.63414
24886,78.77127
24887,117.02541
24888,140.86436
24889,96.28964
24890,203.2591
24891,100.49113
24892,92.20612
24893,176.49545
24894,84.410675
24895,108.26666
24896,124.84933
24897,96.28964
24898,318.8586
24899,155.44836
24900,80.38996
24901,112.86561
24902,203.2591
24903,80.38996
24904,138.81036
24905,203.364
24906,107.832436
24907,117.2168
24908,129.36844
24909,71.98867
24910,116.02289
24911,164.6066
24912,116.96914
24913,178.70401
24914,129.35513
24915,204.7886
24916,128.81735
24917,80.63334
24918,174.05348
24919,187.09177
24920,132.48471
24921,120.11582
24922,92.20596
24923,202.89926
24924,79.0494
24925,119.88547
24926,128.81735
24927,197.6194
24928,136.02036
24929,175.8917
24930,71.02526
24931,134.39256
24932,153.54396
24933,223.28853
24934,80.61419
24935,71.02526
24936,76.80892
24937,81.10075
24938,64.60099
24939,216.39488
24940,170.59396
24941,204.47733
24942,187.5168
24943,108.49511
24944,175.66084
24945,190.49356
24946,160.09029
24947,214.91728
24948,107.095505
24949,176.76965
24950,180.96718
24951,81.10075
24952,159.8842
24953,160.11455
24954,122.37628
24955,142.33795
24956,173.66832
24957,199.79782
24958,143.13998
24959,120.33786
24960,135.00363
24961,80.63334
24962,80.63334
24963,109.57621
24964,141.50195
24965,80.63334
24966,114.6319
24967,142.51762
24968,159.8886
24969,148.25174
24970,179.18948
24971,121.474754
24972,113.534615
24973,121.474754
24974,176.73839
24975,140.74944
24976,155.33995
24977,247.95645
24978,174.37517
24979,121.474754
24980,321.97806
24981,121.69619
24982,154.86041
24983,124.65417
24984,73.959694
24985,77.99548
24986,139.85083
24987,185.70561
24988,138.74039
24989,180.37296
24990,77.953415
24991,185.87457
24992,136.3952
24993,167.65468
24994,157.90926
24995,179.1349
24996,122.74848
24997,132.31317
24998,87.67575
24999,160.66544
25000,150.57294
25001,125.00418
25002,98.565025
25003,63.79774
25004,167.24568
25005,108.04544
25006,162.44904
25007,85.89974
25008,157.52983
25009,143.51903
25010,68.805565
25011,113.67017
25012,119.39904
25013,181.74536
25014,114.8515
25015,114.73608
25016,145.59499
25017,104.348274
25018,227.40248
25019,104.348274
25020,101.30546
25021,133.89014
25022,146.29344
25023,126.05236
25024,131.34923
25025,136.19467
25026,128.4515
25027,54.411625
25028,117.66287
25029,148.47496
25030,85.1338
25031,89.321846
25032,89.23122
25033,77.57574
25034,203.76517
25035,69.56264
25036,77.57574
25037,121.56313
25038,110.0146
25039,99.625
25040,99.9782
25041,92.53263
25042,70.860146
25043,115.441376
25044,125.43281
25045,104.61234
25046,110.16423
25047,95.119514
25048,100.912025
25049,151.37642
25050,159.72144
25051,156.76796
25052,121.89025
25053,115.721344
25054,151.34883
25055,135.13437
25056,135.7631
25057,217.21033
25058,127.145874
25059,92.541275
25060,92.541275
25061,92.541275
25062,92.541275
25063,188.19945
25064,102.4008
25065,121.239044
25066,80.518654
25067,116.99655
25068,144.72755
25069,118.99465
25070,117.50177
25071,125.490074
25072,171.5295
25073,151.37642
25074,158.48302
25075,114.86671
25076,135.62488
25077,145.93285
25078,165.41936
25079,167.33824
25080,192.29419
25081,128.07236
25082,108.83937
25083,170.19443
25084,128.25873
25085,174.00594
25086,327.4511
25087,87.09268
25088,148.44235
25089,200.97997
25090,119.543785
25091,192.84035
25092,176.24294
25093,126.608765
25094,103.72251
25095,101.134346
25096,82.11411
25097,120.53799
25098,127.4895
25099,103.92189
25100,155.53748
25101,155.53748
25102,140.25665
25103,99.950645
25104,169.81995
25105,143.84209
25106,165.28127
25107,199.29022
25108,143.84209
25109,78.27117
25110,126.238144
25111,-0.5609839
25112,196.97668
25113,138.57915
25114,214.77852
25115,246.27112
25116,131.0074
25117,211.17653
25118,196.87372
25119,159.8842
25120,165.2537
25121,168.39813
25122,229.1482
25123,183.34894
25124,138.0736
25125,131.34538
25126,185.22568
25127,154.03688
25128,165.28127
25129,154.31444
25130,186.31921
25131,228.5656
25132,103.30106
25133,66.45858
25134,145.98308
25135,204.59799
25136,145.23093
25137,109.27997
25138,98.27612
25139,104.58707
25140,80.123566
25141,86.15571
25142,258.25305
25143,238.87791
25144,118.70474
25145,187.14902
25146,184.67249
25147,143.10576
25148,192.23325
25149,185.28032
25150,130.13596
25151,169.27917
25152,96.91358
25153,104.16539
25154,109.95224
25155,216.35915
25156,197.0115
25157,152.33429
25158,79.31626
25159,197.0115
25160,149.77869
25161,180.83235
25162,215.22392
25163,75.55818
25164,203.92737
25165,156.77919
25166,131.59709
25167,96.545876
25168,99.74368
25169,85.03293
25170,118.00727
25171,75.55818
25172,68.170395
25173,27.379358
25174,105.055115
25175,167.78294
25176,178.21648
25177,180.90633
25178,191.2478
25179,142.2902
25180,207.66046
25181,147.07574
25182,162.56435
25183,156.80435
25184,147.07574
25185,101.76838
25186,74.98531
25187,194.7138
25188,119.012924
25189,152.51984
25190,141.69814
25191,184.497
25192,35.10037
25193,35.10037
25194,116.77995
25195,35.10037
25196,184.497
25197,35.10037
25198,127.7484
25199,187.55167
25200,187.83777
25201,184.497
25202,78.99505
25203,85.95412
25204,179.3878
25205,113.55524
25206,35.10037
25207,209.67935
25208,187.20499
25209,100.46898
25210,75.55818
25211,35.10037
25212,35.10037
25213,175.58434
25214,119.00454
25215,35.10037
25216,152.51984
25217,125.93417
25218,108.85218
25219,79.73331
25220,113.62781
25221,185.54768
25222,195.68524
25223,220.70166
25224,35.10037
25225,185.54768
25226,190.05455
25227,108.499
25228,103.68028
25229,-3.4940367
25230,135.11014
25231,109.95224
25232,96.38803
25233,35.10037
25234,133.89386
25235,111.67618
25236,76.002754
25237,53.798676
25238,89.56954
25239,41.679897
25240,58.827564
25241,112.63956
25242,63.99511
25243,124.93716
25244,41.679897
25245,51.730843
25246,122.49121
25247,47.010113
25248,107.208244
25249,93.65457
25250,80.08412
25251,150.40854
25252,72.14357
25253,85.9919
25254,98.103294
25255,74.894684
25256,103.563324
25257,135.8369
25258,104.947266
25259,75.55818
25260,74.10303
25261,74.10303
25262,59.487373
25263,81.96912
25264,63.7336
25265,186.591
25266,103.81656
25267,67.91163
25268,153.56618
25269,42.27786
25270,61.444313
25271,62.975163
25272,122.49121
25273,53.836323
25274,48.125652
25275,98.103294
25276,96.545876
25277,44.619793
25278,105.626686
25279,69.554985
25280,69.554985
25281,117.36857
25282,207.11153
25283,93.23592
25284,101.58577
25285,99.492935
25286,153.83684
25287,133.89386
25288,149.2473
25289,93.84389
25290,140.23619
25291,70.519455
25292,93.65457
25293,166.48706
25294,96.80135
25295,122.04659
25296,216.73796
25297,106.056625
25298,121.50563
25299,127.455574
25300,138.87202
25301,117.76377
25302,148.9578
25303,108.84563
25304,113.086876
25305,71.3964
25306,147.58446
25307,100.07172
25308,120.06532
25309,94.7995
25310,221.35687
25311,110.59297
25312,113.358696
25313,156.68298
25314,78.79642
25315,103.34868
25316,72.77946
25317,103.34868
25318,111.71954
25319,102.813156
25320,63.99511
25321,97.96402
25322,130.88383
25323,97.96402
25324,97.96402
25325,52.346687
25326,53.941017
25327,72.77946
25328,72.85466
25329,66.900696
25330,142.61658
25331,120.73127
25332,111.71954
25333,67.411476
25334,53.941017
25335,69.77265
25336,77.36045
25337,58.105095
25338,193.43779
25339,72.58193
25340,57.200424
25341,80.92309
25342,101.19166
25343,63.0856
25344,48.064888
25345,70.55793
25346,72.14745
25347,54.335384
25348,57.200424
25349,73.531525
25350,102.648895
25351,146.08653
25352,69.154564
25353,80.92309
25354,90.31358
25355,105.74883
25356,59.135284
25357,109.95224
25358,97.20068
25359,178.02452
25360,136.2625
25361,93.92776
25362,132.51668
25363,85.58492
25364,101.73714
25365,134.34155
25366,76.49232
25367,104.650604
25368,110.917244
25369,141.29543
25370,120.16874
25371,132.51668
25372,61.944115
25373,208.52722
25374,110.917244
25375,61.944115
25376,70.19045
25377,87.484344
25378,130.01552
25379,218.29994
25380,134.34155
25381,61.944115
25382,74.852715
25383,51.42803
25384,66.67463
25385,92.488945
25386,136.19038
25387,66.900696
25388,69.60534
25389,43.344177
25390,124.10993
25391,136.57751
25392,127.97415
25393,86.537125
25394,139.84973
25395,93.23592
25396,92.80331
25397,141.37073
25398,94.64285
25399,86.21723
25400,109.95224
25401,86.59478
25402,142.24846
25403,91.20641
25404,82.56299
25405,75.92488
25406,86.798996
25407,81.18625
25408,188.08699
25409,180.51868
25410,207.04387
25411,191.0647
25412,189.99399
25413,174.34412
25414,152.4736
25415,96.94182
25416,145.11467
25417,96.94182
25418,90.59121
25419,63.38549
25420,116.94785
25421,280.03717
25422,84.00656
25423,162.65749
25424,136.27582
25425,185.93124
25426,-10.766613
25427,153.7319
25428,181.08975
25429,145.11467
25430,146.11205
25431,153.44395
25432,82.13793
25433,145.80136
25434,230.41765
25435,213.77357
25436,142.38542
25437,133.71356
25438,113.39405
25439,128.57605
25440,247.6301
25441,183.20316
25442,147.67691
25443,131.38147
25444,117.137955
25445,98.913506
25446,313.38684
25447,207.498
25448,115.11862
25449,71.467964
25450,140.33043
25451,138.97734
25452,163.48428
25453,153.08029
25454,174.4593
25455,187.43181
25456,104.650604
25457,189.75966
25458,211.74132
25459,277.6129
25460,117.33859
25461,61.818645
25462,89.3356
25463,102.33902
25464,146.14304
25465,173.38336
25466,121.75414
25467,177.395
25468,136.48688
25469,198.92882
25470,120.75593
25471,69.1695
25472,87.21266
25473,180.17061
25474,74.83218
25475,161.49083
25476,139.54303
25477,75.15871
25478,60.634975
25479,104.23177
25480,122.60663
25481,164.56172
25482,83.07831
25483,157.41518
25484,174.93689
25485,208.52722
25486,124.86042
25487,136.47452
25488,122.01456
25489,71.12683
25490,176.05675
25491,162.59724
25492,177.58951
25493,167.01624
25494,122.39946
25495,96.14669
25496,160.7146
25497,110.11519
25498,194.00467
25499,71.36841
25500,129.4333
25501,63.263603
25502,127.79208
25503,120.92301
25504,164.56172
25505,106.358536
25506,117.78272
25507,94.00258
25508,49.91947
25509,133.71777
25510,103.95474
25511,64.87508
25512,130.30493
25513,75.59127
25514,140.8806
25515,97.20068
25516,143.85535
25517,78.72665
25518,96.14291
25519,89.76943
25520,110.87459
25521,119.00596
25522,157.32639
25523,131.0557
25524,87.534775
25525,158.00543
25526,155.72153
25527,170.95464
25528,155.73407
25529,116.89337
25530,169.17422
25531,154.87537
25532,168.3625
25533,143.4539
25534,156.27216
25535,74.7586
25536,143.4539
25537,157.27531
25538,69.01496
25539,72.2808
25540,103.01573
25541,192.92845
25542,82.55887
25543,89.45392
25544,104.78402
25545,98.6196
25546,89.45392
25547,124.214005
25548,98.83215
25549,76.87842
25550,103.85362
25551,86.61696
25552,136.57751
25553,75.54058
25554,111.839455
25555,96.00615
25556,93.59916
25557,140.69406
25558,126.466515
25559,86.65917
25560,176.96388
25561,101.97255
25562,119.84169
25563,102.019455
25564,158.46078
25565,113.358696
25566,76.192
25567,58.84866
25568,198.19041
25569,73.2207
25570,73.2207
25571,187.46837
25572,76.170105
25573,88.65643
25574,52.222454
25575,74.5248
25576,176.96388
25577,112.373665
25578,149.89835
25579,71.656456
25580,59.66431
25581,234.0377
25582,119.9437
25583,64.67048
25584,167.18677
25585,139.53017
25586,70.05307
25587,109.81956
25588,138.4562
25589,75.58491
25590,87.58678
25591,150.10751
25592,260.47388
25593,82.27798
25594,130.2143
25595,112.452965
25596,110.0146
25597,115.57514
25598,214.18219
25599,189.11414
25600,170.486
25601,189.11414
25602,73.654854
25603,170.486
25604,185.273
25605,246.4509
25606,100.65276
25607,77.18298
25608,121.72439
25609,71.37576
25610,71.37576
25611,157.27531
25612,105.231606
25613,135.80298
25614,85.97534
25615,97.85585
25616,96.00615
25617,63.210003
25618,121.72439
25619,142.06743
25620,63.210003
25621,270.75964
25622,63.643387
25623,277.2632
25624,55.06708
25625,231.44893
25626,195.53812
25627,275.98654
25628,172.09917
25629,214.18219
25630,120.06221
25631,128.88637
25632,85.04722
25633,226.6301
25634,120.06221
25635,140.66965
25636,120.533165
25637,142.06743
25638,131.59709
25639,173.05466
25640,190.34116
25641,122.675446
25642,208.43315
25643,122.675446
25644,190.2958
25645,154.87862
25646,71.74338
25647,154.85666
25648,100.94615
25649,162.78127
25650,231.25012
25651,166.63872
25652,132.69331
25653,120.06221
25654,71.75219
25655,224.11519
25656,146.2731
25657,167.93846
25658,195.47696
25659,219.22746
25660,146.84377
25661,187.05229
25662,175.7465
25663,153.9663
25664,72.04021
25665,273.3165
25666,226.9034
25667,150.17519
25668,247.49007
25669,173.06577
25670,189.57361
25671,191.18631
25672,191.90375
25673,208.43315
25674,178.02452
25675,192.16617
25676,144.53833
25677,127.021965
25678,132.9472
25679,139.76462
25680,65.6143
25681,267.07483
25682,179.40172
25683,129.12222
25684,169.63092
25685,99.61984
25686,112.53685
25687,232.0155
25688,198.8526
25689,185.63478
25690,129.70589
25691,322.90408
25692,87.2352
25693,87.2352
25694,47.08341
25695,141.95189
25696,169.63112
25697,118.29932
25698,96.48557
25699,165.03604
25700,138.32268
25701,153.27556
25702,101.195335
25703,101.195335
25704,101.195335
25705,80.19803
25706,73.71674
25707,128.71585
25708,175.06027
25709,111.62052
25710,101.195335
25711,154.0749
25712,73.626114
25713,95.5671
25714,101.195335
25715,73.71674
25716,93.053345
25717,96.80135
25718,111.62052
25719,73.71674
25720,73.71674
25721,111.62052
25722,127.34665
25723,96.80135
25724,101.195335
25725,73.71674
25726,134.41675
25727,73.71674
25728,73.626114
25729,73.71674
25730,89.336685
25731,222.19849
25732,183.75493
25733,114.87274
25734,73.626114
25735,87.52306
25736,105.14348
25737,85.38567
25738,64.92066
25739,119.13658
25740,160.90717
25741,124.90431
25742,111.64065
25743,95.923515
25744,90.89848
25745,136.33006
25746,123.16774
25747,143.47752
25748,211.78625
25749,68.88924
25750,97.6173
25751,142.5378
